User Gender(0=Female|1=Male), User Age, User Occupation, Lead 1 Gender, Lead 2 Gender, Writer Gender, Director Gender, Leads Age Dif., Passes Bechdel Test(0=No|1=Yes), MPAA Rating, Star Rating
1,18,12,1,0,1,1,7,0,1,4
0,25,9,1,0,1,1,7,0,3,4
1,18,2,1,0,1,1,11,0,3,4
1,25,4,1,0,1,1,5,0,3,4
1,35,7,1,0,1,1,18,0,3,4
1,18,17,1,0,1,1,10,0,1,4
1,25,3,1,0,1,1,7,0,2,3
1,25,7,1,0,1,1,19,0,3,4
0,45,14,1,0,1,1,9,1,1,2
1,35,2,1,0,1,1,4,0,2,4
0,25,15,1,0,1,1,4,1,1,4
1,1,12,1,0,1,1,11,0,2,4
1,25,18,1,0,1,1,4,0,0,4
1,18,12,1,0,1,1,10,0,2,1
1,25,7,1,0,1,1,9,0,3,3
1,25,4,1,0,1,1,5,0,3,4
1,35,17,0,0,1,1,2,1,3,4
0,25,1,1,0,1,1,7,0,1,3
1,50,16,1,0,1,1,9,0,6,3
0,1,1,1,0,1,1,6,1,2,4
0,18,4,1,0,1,1,6,0,2,4
1,35,1,1,0,1,1,10,0,2,3
1,25,11,1,0,1,1,10,0,2,5
1,35,16,0,1,0,1,26,1,3,3
0,25,5,1,0,1,1,1,0,2,5
0,18,4,1,0,1,1,10,0,0,5
1,18,17,1,0,1,1,10,0,1,3
1,25,2,1,0,1,1,10,0,1,4
0,18,2,1,0,1,1,27,0,2,1
0,45,1,1,0,1,1,1,0,2,4
1,25,7,0,1,1,1,10,1,3,4
1,1,10,1,0,1,1,2,0,3,4
1,56,1,1,0,1,1,17,0,1,4
0,45,5,1,0,1,1,7,0,2,4
1,45,11,1,0,1,1,22,0,2,3
0,25,11,1,0,1,1,27,0,3,5
1,35,9,1,0,1,1,1,0,2,4
0,18,4,1,0,1,1,6,0,1,5
0,45,6,1,0,1,1,12,0,7,4
1,56,0,1,0,1,1,13,1,3,5
0,25,4,1,0,1,1,13,0,1,4
1,25,14,1,0,1,1,7,0,1,3
1,25,0,1,0,1,1,21,1,2,3
1,25,5,1,0,1,1,3,0,2,4
1,35,7,1,0,1,1,33,0,3,5
1,56,7,1,0,1,1,6,0,3,4
1,25,7,1,0,1,1,17,0,3,3
0,35,20,0,1,0,1,2,0,2,4
1,25,0,1,1,1,1,15,0,3,1
1,25,1,1,0,1,1,5,0,2,2
1,45,1,1,0,1,1,25,0,6,5
1,25,1,1,0,1,1,0,0,3,3
0,25,2,0,1,0,1,4,1,2,5
1,25,0,1,0,1,1,12,0,2,4
1,25,16,1,0,1,1,6,0,2,4
1,25,0,1,0,1,1,9,0,1,3
1,18,4,1,0,1,1,5,0,1,4
1,25,7,1,0,1,1,4,1,1,4
1,18,4,1,0,1,1,7,0,1,5
1,35,7,1,0,1,1,11,0,1,5
1,18,20,0,1,1,1,7,0,3,5
1,25,12,1,0,1,1,13,0,2,4
0,1,10,1,0,1,1,4,1,1,5
0,35,7,0,1,1,1,6,1,2,2
1,50,7,1,0,1,1,5,0,2,3
1,25,12,1,0,1,1,25,0,6,2
0,18,4,1,0,1,1,1,0,1,4
1,18,4,1,0,1,1,5,0,1,4
1,35,7,1,0,1,1,0,0,3,3
1,25,12,1,0,1,1,1,0,3,4
1,50,12,1,0,1,1,13,1,3,4
1,25,14,1,0,1,1,10,1,3,3
1,25,20,1,0,1,1,4,1,1,4
1,35,7,1,0,1,1,19,0,2,5
1,50,16,1,0,1,1,5,0,6,4
1,56,1,1,0,1,1,10,0,1,5
1,25,2,1,0,1,1,5,0,1,5
1,25,19,1,0,1,1,17,0,3,3
1,45,0,1,0,1,1,9,1,1,4
1,25,4,1,0,1,1,5,0,2,3
1,25,0,0,1,1,1,6,1,2,1
1,45,20,1,0,1,1,3,0,5,5
1,25,0,1,0,1,1,8,0,2,3
0,35,3,1,0,1,1,17,0,1,4
1,45,3,1,0,1,1,17,0,1,5
1,25,4,1,0,1,1,14,0,2,4
1,35,17,1,0,1,1,11,0,1,3
0,25,6,1,0,1,1,25,0,2,3
1,45,12,1,0,1,1,24,0,3,4
1,50,12,1,0,1,1,13,1,3,3
1,45,17,1,0,1,1,7,0,1,4
1,25,17,1,0,1,1,0,0,3,4
0,45,16,1,0,1,1,26,0,1,3
1,35,7,1,0,1,1,9,0,1,3
0,18,3,1,0,1,1,5,0,2,3
1,18,4,1,0,1,1,16,0,3,3
1,18,12,0,1,1,1,6,1,2,2
1,1,0,1,0,1,1,5,0,2,3
0,35,12,1,0,1,1,12,0,3,4
1,18,20,1,0,1,1,3,0,2,1
1,35,1,1,0,1,1,20,0,2,3
1,25,7,1,0,1,1,18,1,2,2
1,35,20,1,0,1,1,6,0,2,3
0,35,7,0,1,0,0,8,1,3,3
0,35,0,1,0,1,1,16,0,3,3
0,18,4,0,1,0,1,3,0,1,3
0,56,12,1,0,1,1,6,0,1,4
1,50,7,1,0,1,1,9,0,2,4
1,35,15,1,0,1,1,5,0,1,4
0,18,4,1,0,1,1,29,0,2,3
1,50,1,1,0,1,1,4,1,5,5
0,25,1,1,0,1,1,9,0,2,4
0,35,2,1,0,1,1,16,0,3,5
0,25,4,1,0,1,1,9,0,5,4
0,35,7,1,0,1,1,9,1,1,3
1,25,0,1,0,1,1,12,0,3,2
1,50,0,1,0,1,1,2,0,5,5
1,25,0,1,0,1,1,12,0,2,4
1,45,6,1,0,1,1,1,0,2,3
1,45,0,1,0,1,1,10,1,3,4
1,18,4,1,0,1,1,20,0,1,3
0,25,20,0,1,0,0,2,1,3,3
1,50,17,0,0,1,1,2,1,3,2
1,18,20,1,0,1,1,3,0,2,2
1,1,10,1,0,1,1,2,0,2,3
1,18,2,1,0,1,1,11,0,2,4
1,18,4,0,0,0,1,6,1,2,5
0,25,3,0,1,0,0,7,1,2,5
1,25,4,1,0,1,1,1,0,3,1
1,25,0,1,0,1,1,5,0,1,1
1,18,4,1,0,1,1,9,0,3,3
1,25,7,1,0,1,1,7,0,1,5
1,25,0,1,0,1,1,1,0,2,4
1,35,6,0,0,1,1,2,1,3,4
1,50,12,1,0,1,1,11,0,3,5
1,18,4,1,0,1,1,5,0,1,5
1,45,20,1,0,1,1,4,1,1,4
0,25,3,1,0,1,1,11,0,2,4
1,25,12,1,0,1,1,19,0,1,3
1,25,0,1,0,1,1,13,1,3,5
1,18,14,1,0,1,1,15,0,3,5
1,35,17,1,0,1,1,1,0,2,3
1,45,1,1,0,1,1,17,0,1,4
1,35,11,1,0,1,1,10,0,1,4
1,45,0,1,0,1,1,4,1,1,4
1,45,1,1,0,1,1,4,0,6,5
0,25,3,1,0,1,1,12,0,3,4
0,25,1,1,0,1,1,7,0,2,3
0,35,3,1,0,1,1,1,0,1,3
1,25,0,1,0,1,1,1,0,3,2
0,50,0,1,0,1,1,6,0,2,4
1,18,4,1,0,1,1,10,0,2,5
1,1,10,1,0,1,1,10,0,1,3
1,25,16,1,0,1,1,12,0,2,4
0,25,3,1,0,1,1,0,0,3,5
1,18,4,0,1,0,1,3,0,1,4
1,56,3,1,0,1,1,7,0,5,4
0,25,0,1,0,1,1,25,0,2,2
1,56,3,1,0,1,1,10,0,1,3
0,35,1,1,0,1,1,9,0,5,4
1,25,7,1,0,1,1,6,0,1,4
1,25,4,0,1,1,1,11,1,0,3
0,18,20,1,0,1,1,17,0,3,3
1,18,20,0,1,1,1,7,0,3,5
0,50,0,1,0,1,1,16,0,1,4
1,35,7,1,0,1,1,5,0,1,4
1,25,15,1,0,1,1,2,0,1,2
1,18,4,1,1,1,1,15,0,3,3
1,35,11,1,0,1,1,3,1,2,2
1,25,4,1,0,1,1,10,0,1,5
0,45,0,1,0,1,1,4,0,3,1
1,25,0,1,0,1,1,6,0,2,3
1,25,19,1,0,1,1,1,0,3,4
0,18,1,1,0,1,1,11,0,2,3
1,35,20,1,0,1,1,5,0,2,2
1,25,0,1,0,1,1,3,0,2,4
1,35,14,1,0,1,1,5,0,2,3
1,25,5,1,0,1,1,8,1,2,4
0,50,2,1,0,1,1,3,0,5,4
1,25,12,0,1,1,1,7,0,3,4
1,25,7,1,0,1,1,43,0,3,3
1,18,17,1,0,1,1,10,0,2,4
1,25,0,1,0,1,1,19,0,1,3
1,1,10,1,0,1,1,17,0,1,5
0,25,14,1,0,1,1,3,1,2,4
1,25,1,1,0,1,1,15,0,3,3
1,35,15,0,1,1,1,15,0,3,4
0,18,2,1,0,1,1,4,0,3,2
0,35,0,1,0,1,1,13,0,4,4
1,18,4,1,0,1,1,2,0,3,4
1,25,17,1,0,1,1,9,0,1,2
0,25,3,1,0,1,1,6,0,1,3
0,35,17,0,1,1,1,10,1,3,3
0,35,1,0,1,0,1,16,1,1,2
0,35,1,1,0,1,1,5,0,1,3
1,25,4,0,0,1,1,1,1,3,4
0,25,2,1,0,1,1,2,0,3,3
1,56,16,1,0,1,1,2,0,2,4
0,25,14,1,0,1,1,28,0,6,5
1,25,5,1,0,1,1,11,1,3,3
1,18,4,1,0,1,1,24,0,3,3
0,56,0,1,0,1,1,2,0,5,4
1,56,7,1,0,1,1,1,0,2,3
0,45,7,0,1,1,1,5,1,1,5
1,25,7,0,1,0,1,10,0,3,1
0,35,20,1,0,1,1,10,1,3,4
1,25,7,1,0,1,1,7,0,1,4
1,25,12,1,0,1,1,17,0,3,3
0,18,0,1,0,1,1,8,0,2,4
0,50,9,1,0,1,1,10,0,1,4
0,35,11,1,0,1,1,13,1,3,5
0,25,0,1,0,0,1,3,0,2,3
1,25,16,1,0,1,1,10,0,2,4
1,45,7,1,0,1,1,1,0,3,4
1,35,16,0,1,1,1,6,1,2,3
1,25,2,1,0,1,1,7,0,1,4
1,25,0,1,0,1,1,4,1,5,4
1,18,1,1,0,1,1,11,0,5,5
1,25,1,1,0,1,1,7,0,1,4
0,18,4,1,0,1,1,10,0,1,4
1,18,6,1,0,1,1,9,0,2,4
0,56,12,1,0,1,1,33,0,3,4
1,25,17,1,0,1,1,13,0,1,5
1,25,12,1,0,1,1,9,0,1,1
1,25,1,1,0,1,1,8,0,3,1
1,35,0,1,0,1,1,4,1,5,3
1,18,10,0,1,0,0,7,1,2,2
0,35,2,1,0,1,1,5,0,1,5
1,18,15,1,0,1,1,9,0,2,4
1,25,5,1,0,1,1,6,1,2,3
1,50,13,1,0,1,1,2,0,2,3
1,35,7,1,0,0,1,9,0,2,2
1,50,14,1,0,1,1,4,1,1,3
1,56,14,1,0,1,1,5,0,2,1
1,35,7,1,0,1,1,10,1,3,5
1,25,12,1,0,1,1,7,0,1,3
0,35,0,1,0,1,1,3,0,3,5
1,50,16,1,0,1,1,13,0,5,5
0,18,5,1,0,1,1,7,0,3,3
1,25,17,1,0,1,1,7,0,1,4
1,1,10,1,0,1,1,10,0,2,5
0,25,20,1,0,1,1,1,1,3,2
0,18,7,1,0,1,1,26,0,3,3
1,18,4,1,0,1,1,1,0,2,3
1,25,7,1,0,1,1,5,0,1,4
0,18,4,1,1,1,1,10,0,2,5
0,1,10,1,0,1,1,9,0,1,4
0,35,16,1,0,1,1,5,0,6,5
1,45,16,1,0,1,1,19,0,2,4
1,25,2,1,0,1,1,10,0,2,1
1,25,1,1,0,1,1,6,0,1,4
1,35,14,1,0,1,1,10,0,1,4
1,18,4,1,0,1,1,1,0,3,4
1,25,0,1,0,1,1,14,0,2,4
1,35,17,1,0,1,1,2,0,3,3
0,25,0,1,0,1,1,4,0,1,4
1,45,0,1,0,1,1,9,1,1,4
0,18,4,1,0,1,1,6,0,1,5
1,25,6,1,0,1,1,14,0,2,3
1,25,2,1,0,1,1,10,0,1,3
0,25,4,1,0,1,1,25,0,2,5
0,25,20,1,0,1,1,22,0,2,4
1,35,17,1,0,1,1,9,0,5,4
0,50,4,1,0,1,1,14,0,2,3
1,25,0,1,0,1,1,4,0,6,5
1,25,4,1,0,1,1,9,0,1,3
1,25,17,1,0,1,1,6,0,2,3
1,18,4,1,0,1,1,8,0,3,2
1,35,12,0,1,1,1,6,0,2,4
0,25,3,1,0,1,1,1,0,1,3
0,25,1,1,0,1,1,10,0,2,3
0,25,2,1,0,1,1,9,0,2,2
1,50,1,1,0,1,1,2,0,3,4
0,45,6,1,0,1,1,2,0,3,4
1,50,7,1,0,1,1,5,0,6,3
0,25,4,1,0,1,1,10,0,1,5
1,25,7,1,0,1,1,19,0,0,5
1,18,4,1,0,1,1,9,0,1,3
1,50,18,1,0,1,1,16,0,3,2
0,25,3,1,0,1,1,17,0,3,4
1,35,6,1,0,1,1,6,0,2,3
0,25,1,1,0,1,1,1,0,1,2
0,18,20,0,1,0,1,3,0,1,3
0,35,17,1,0,1,1,1,0,2,4
1,35,15,1,0,1,1,10,0,3,4
0,18,19,1,0,1,1,15,0,3,3
1,25,0,1,0,1,1,2,0,2,2
1,25,17,1,0,1,1,11,0,2,4
1,50,7,1,0,1,1,28,0,6,5
0,25,1,0,1,0,1,4,0,2,4
0,25,14,1,0,1,1,6,0,3,2
1,25,15,1,0,1,1,16,0,1,4
1,25,4,0,1,1,1,11,1,0,3
1,35,12,1,0,1,1,6,0,3,4
1,35,17,1,0,1,1,29,0,2,4
0,25,1,1,0,1,1,1,0,1,3
0,35,0,1,0,1,1,5,0,3,3
0,56,0,1,0,1,1,17,0,3,5
1,25,5,1,0,1,1,4,1,1,5
1,25,15,1,0,1,1,9,0,1,4
1,45,16,1,0,1,1,9,1,1,2
0,25,2,1,0,1,1,26,0,3,1
1,25,1,0,1,0,0,14,1,3,1
0,50,2,1,0,1,1,4,0,0,5
0,25,1,1,0,1,1,10,0,2,2
1,35,0,1,0,1,1,11,0,2,4
0,25,1,1,0,1,1,8,1,2,4
1,35,0,1,0,1,1,9,0,1,4
1,45,12,1,0,1,1,9,0,3,2
1,35,7,1,0,1,1,5,0,3,4
0,25,0,0,1,0,1,11,0,3,1
1,25,4,1,0,1,1,2,0,2,4
0,18,2,1,0,1,1,2,0,3,3
1,25,17,1,0,1,1,10,0,2,5
1,35,16,0,0,0,0,1,1,3,4
1,50,13,1,0,1,1,10,0,1,5
0,25,0,1,0,1,1,10,0,2,4
1,25,1,1,0,1,1,9,1,1,4
1,25,4,1,0,1,1,3,0,2,2
0,25,17,1,0,1,1,5,0,1,4
1,18,4,0,1,1,1,10,1,1,4
1,25,0,1,0,1,1,1,0,2,5
1,25,4,1,0,1,1,7,0,1,5
1,25,0,1,0,1,1,4,1,1,3
1,45,20,1,0,1,1,4,0,5,5
1,18,2,1,0,1,1,7,0,3,4
1,25,12,1,0,1,1,13,1,3,5
1,45,17,1,0,1,1,10,0,2,5
1,45,8,1,0,1,1,1,0,2,5
1,25,1,0,1,1,1,15,0,3,3
1,18,4,1,0,1,1,5,1,2,2
0,45,0,1,0,1,1,1,0,3,3
0,25,14,0,1,0,1,2,1,3,2
1,18,4,1,0,1,1,8,0,2,3
1,35,7,1,0,1,1,20,0,2,4
1,18,4,1,0,1,1,19,0,1,5
0,18,1,1,0,1,1,6,1,2,4
1,35,14,1,0,1,1,2,0,3,2
1,56,7,1,0,1,1,17,0,3,3
1,18,4,1,0,1,1,4,0,1,3
0,25,0,1,0,1,1,21,1,2,5
1,18,20,0,1,0,1,16,1,1,4
1,18,4,1,0,1,1,9,0,2,2
1,35,7,1,0,1,1,13,1,3,5
1,18,0,1,0,1,1,27,0,2,1
1,1,0,1,0,1,1,2,0,3,4
0,18,4,1,0,1,1,9,1,1,4
0,25,17,1,0,1,1,21,1,2,5
1,25,14,1,0,1,1,17,0,3,4
0,45,1,1,0,1,1,9,1,1,1
1,56,0,1,0,1,1,6,0,2,5
1,35,14,1,0,1,1,20,0,2,4
1,18,17,1,0,1,1,1,0,2,3
1,35,7,1,0,1,1,1,1,3,4
0,45,9,1,0,1,1,1,0,3,4
1,25,19,1,0,1,1,11,0,3,4
1,50,17,1,0,1,1,10,0,2,4
0,25,20,1,0,1,1,8,1,2,2
1,25,17,1,0,1,1,7,0,3,4
1,35,1,1,0,1,1,4,1,5,3
0,35,2,1,0,1,1,3,0,6,4
1,25,19,1,0,1,1,10,0,1,4
1,35,0,0,1,0,1,2,1,3,4
0,18,17,0,1,0,1,1,1,3,5
0,25,7,1,0,1,1,4,0,3,3
1,45,0,1,0,1,1,10,0,2,5
1,35,17,1,0,1,1,2,0,3,5
1,18,0,1,0,1,1,9,0,1,4
1,35,6,1,0,1,1,12,0,3,4
1,35,17,1,0,1,1,10,0,2,3
1,25,0,0,1,1,1,6,1,2,5
0,35,3,1,0,1,1,11,0,1,3
1,18,4,1,0,1,1,6,0,2,4
1,25,0,0,1,1,1,6,1,2,3
0,25,4,1,0,1,1,8,0,2,4
1,18,4,1,0,1,1,10,0,2,4
1,25,12,1,0,1,1,16,0,1,4
1,25,4,1,0,1,1,11,0,3,5
1,56,7,0,1,0,1,4,1,3,5
1,50,20,1,0,1,1,11,0,1,3
1,56,13,1,0,1,1,9,0,3,4
1,50,0,1,0,1,1,9,0,3,3
1,35,0,1,0,1,1,6,0,1,4
1,45,7,0,1,0,1,3,0,2,3
1,35,3,1,0,1,1,10,0,2,4
1,50,0,1,0,1,1,18,0,1,4
1,25,2,1,0,1,1,10,0,0,4
1,25,1,0,0,1,1,1,1,3,3
1,25,12,1,0,1,1,9,0,2,5
1,25,20,1,0,1,1,1,1,3,4
1,56,16,1,0,1,1,7,0,1,5
0,45,3,1,0,1,1,10,0,1,4
0,25,20,1,0,1,1,1,0,3,3
1,35,15,1,0,1,1,7,0,3,4
1,35,0,1,0,1,1,11,0,3,4
0,45,1,1,0,1,1,7,0,1,5
1,25,19,1,0,1,1,9,0,2,4
1,35,17,1,0,1,1,10,0,0,3
1,45,16,1,0,1,1,15,0,3,4
1,35,7,1,0,1,1,3,0,5,3
0,25,3,1,0,1,1,13,1,3,4
1,45,7,1,0,1,1,19,0,3,3
1,56,2,1,0,1,1,13,1,3,5
0,25,4,0,0,0,0,2,1,3,5
0,35,16,1,0,1,1,33,0,3,4
1,25,0,1,0,1,1,13,1,3,1
0,25,14,0,1,0,0,7,1,2,4
0,18,0,1,0,1,1,9,1,1,5
0,18,0,0,1,0,1,6,0,2,4
1,25,0,1,0,1,1,25,0,3,3
0,25,14,1,0,1,1,8,1,2,3
0,35,0,1,1,1,1,10,0,2,2
0,18,4,1,0,1,1,3,0,2,3
0,25,1,1,0,1,1,9,0,5,4
1,35,2,1,0,1,1,13,1,3,4
0,45,2,1,0,1,1,20,0,1,5
0,45,0,0,1,1,1,7,0,3,4
1,25,0,1,0,1,1,5,0,3,3
1,35,12,1,0,1,1,10,0,2,5
1,18,0,1,0,1,1,1,0,3,1
0,35,7,1,0,1,1,3,0,5,4
1,45,0,1,0,1,1,19,0,3,3
0,45,0,1,0,1,1,10,0,2,3
1,18,11,1,0,1,1,4,0,3,4
0,35,0,1,0,1,1,13,1,3,5
1,25,20,1,0,1,1,6,0,3,3
1,50,11,1,0,1,1,7,0,1,4
1,25,7,1,0,1,1,16,0,1,2
1,35,7,1,0,1,1,6,0,1,2
0,45,7,1,0,1,1,2,0,3,5
1,35,12,1,0,1,1,10,0,0,5
0,18,4,1,0,1,1,1,0,2,2
1,25,4,1,0,1,1,1,0,3,1
1,25,5,1,0,1,1,4,0,3,3
1,25,7,0,0,1,1,2,1,3,4
0,18,14,1,0,1,1,5,0,1,5
1,25,2,1,0,1,1,0,0,3,4
1,35,18,1,0,1,1,27,0,3,3
0,25,0,1,0,1,1,3,0,3,5
1,25,3,1,0,1,1,19,0,1,3
1,35,17,1,0,1,1,9,0,1,3
1,25,4,1,0,1,1,6,0,3,3
1,35,14,1,0,1,1,3,1,2,4
0,35,2,1,0,1,1,7,0,5,3
0,25,14,1,0,1,1,12,0,3,3
1,25,14,1,0,1,1,8,0,2,3
0,18,1,1,0,1,1,8,0,2,5
1,25,4,1,0,1,1,12,0,2,5
1,56,1,1,0,1,1,7,0,3,3
0,18,2,1,0,1,1,2,0,5,5
1,25,6,1,0,1,1,11,0,2,4
1,35,4,1,0,1,1,1,0,2,4
1,25,11,1,0,1,1,19,0,1,3
1,35,20,1,0,1,1,3,0,3,5
1,18,0,1,0,1,1,7,0,1,4
1,25,1,1,0,1,1,9,0,2,3
0,25,9,1,0,1,1,9,0,1,4
1,25,1,1,0,1,1,10,0,2,4
0,45,2,1,0,1,1,8,1,2,3
0,25,3,1,0,1,1,9,0,2,3
1,25,20,1,0,1,1,21,1,2,4
1,50,11,1,0,1,1,4,0,3,3
1,45,7,1,0,1,1,3,0,2,1
1,45,20,1,0,1,1,1,0,3,2
1,50,0,1,0,1,1,29,0,3,3
1,35,0,1,0,1,1,18,0,1,2
0,35,3,1,0,1,1,1,0,2,4
0,25,1,1,0,1,1,29,0,3,4
1,18,0,1,0,1,1,9,0,3,4
1,35,5,1,0,1,1,2,0,3,4
0,25,1,0,1,0,1,4,1,3,5
1,18,12,1,0,1,1,1,0,2,4
1,45,7,1,0,1,1,7,0,2,1
1,1,10,1,0,1,1,27,0,3,5
1,25,12,1,0,1,1,9,0,2,4
0,25,2,1,0,1,1,24,0,2,3
1,35,15,1,0,1,1,10,1,3,3
1,50,7,1,0,1,1,2,0,3,4
0,25,1,1,0,1,1,1,1,3,3
1,45,7,1,0,1,1,17,0,1,4
1,25,7,1,0,1,1,7,0,2,3
1,56,13,1,0,1,1,4,0,5,5
1,25,7,1,0,1,1,10,0,2,3
1,35,7,1,0,1,1,8,0,2,1
1,25,2,1,0,1,1,5,0,2,2
1,56,14,1,0,1,1,11,0,2,3
1,45,17,1,0,1,1,10,0,2,3
1,56,0,0,1,0,1,4,1,3,5
1,25,2,1,0,1,1,9,0,1,4
1,25,0,1,0,1,1,11,0,3,3
1,25,0,1,0,1,1,8,0,3,3
1,25,1,0,1,1,1,7,0,3,5
0,35,0,1,0,1,1,17,0,1,5
1,35,7,1,0,1,1,8,0,2,4
1,45,14,1,0,1,1,19,0,3,5
1,35,3,1,0,1,1,19,0,3,5
1,25,4,1,0,1,1,2,0,3,5
0,25,4,1,0,1,1,10,0,2,3
0,25,0,1,0,1,1,4,1,1,5
1,18,4,1,0,1,1,1,0,2,4
0,25,3,0,1,0,1,8,0,2,3
1,18,4,1,0,1,1,9,1,1,4
1,25,4,1,0,1,1,5,0,1,4
1,35,16,1,0,1,1,5,0,3,5
1,18,12,1,0,1,1,1,0,3,4
1,35,7,1,0,1,1,2,0,3,4
1,1,10,0,1,0,1,2,0,2,3
1,35,7,1,0,1,1,1,0,1,5
1,25,6,1,0,1,1,5,0,2,3
1,45,11,1,0,1,1,19,0,3,4
0,50,1,1,0,1,1,10,0,2,5
0,25,17,1,0,1,1,9,0,2,4
0,56,0,1,0,1,1,2,0,3,5
1,50,17,1,0,1,1,9,0,1,5
1,25,12,1,0,1,1,8,1,2,3
1,25,2,1,0,1,1,1,0,3,5
0,18,4,1,0,1,1,13,0,5,3
1,50,0,1,0,1,1,1,0,2,4
0,35,6,1,0,1,1,8,0,3,2
1,45,17,1,0,1,1,26,0,3,4
1,25,1,0,0,1,1,2,1,3,4
1,18,5,1,0,1,1,5,0,1,5
1,25,20,1,0,1,1,19,0,2,2
1,35,16,0,1,0,1,4,1,3,4
1,25,7,1,0,1,1,9,0,2,3
1,56,20,1,0,1,1,15,0,3,4
1,25,20,1,0,1,1,3,0,3,5
0,45,0,1,0,1,1,19,0,1,3
1,50,7,1,0,1,1,33,0,3,3
0,18,1,1,0,1,1,29,0,2,1
1,25,3,1,0,1,1,5,0,3,2
0,45,0,1,0,1,1,10,0,2,3
1,18,4,1,0,1,1,5,0,3,2
0,18,4,0,1,0,1,3,0,1,4
1,35,1,1,0,1,1,17,0,1,3
1,35,5,1,0,1,1,9,0,3,5
1,1,12,0,1,0,1,2,1,3,3
0,56,14,1,0,1,1,5,0,1,3
0,25,1,1,0,1,1,5,0,1,5
1,18,10,1,0,1,1,12,0,3,4
1,56,7,1,0,1,1,13,1,3,5
0,35,5,1,0,1,1,9,1,1,3
0,25,6,1,0,1,1,4,1,5,5
1,25,2,0,1,1,1,6,1,2,4
1,18,17,0,1,1,1,7,0,3,4
0,45,9,1,0,1,1,6,0,1,5
0,25,20,1,0,1,1,9,0,6,3
1,25,6,1,0,1,1,7,0,5,5
1,35,18,0,1,0,1,14,1,2,5
0,25,4,1,0,1,1,5,0,2,4
0,25,11,1,0,1,1,13,0,5,5
1,25,4,1,0,1,1,4,0,3,4
0,18,4,1,0,1,1,3,1,2,3
1,25,0,1,0,1,1,7,0,3,5
0,35,3,1,0,1,1,6,0,3,5
0,25,6,1,0,1,1,7,0,1,3
0,18,4,1,0,1,1,9,0,1,5
1,35,16,1,0,1,1,10,0,3,4
0,35,0,1,0,1,1,17,0,1,5
0,25,0,1,0,1,1,2,0,3,3
1,25,0,1,1,1,1,15,0,3,4
1,18,4,1,0,1,1,1,0,2,4
0,18,4,1,0,1,1,14,0,2,5
1,50,20,1,0,1,1,6,0,3,3
0,25,14,0,1,0,1,3,0,1,2
0,35,1,1,0,1,1,1,0,2,5
1,18,4,0,1,1,1,7,0,3,4
0,35,1,1,0,1,1,17,0,3,5
1,35,7,1,0,1,1,8,0,3,4
1,50,7,1,0,1,1,8,1,5,2
0,18,20,0,1,0,1,2,0,2,2
0,56,3,1,0,1,1,4,0,5,4
0,35,0,0,1,0,1,6,0,2,3
1,25,4,1,1,1,1,15,0,3,4
0,25,20,1,0,1,1,35,1,3,3
1,50,12,1,0,1,1,2,0,3,3
1,25,14,1,0,1,1,16,0,3,3
1,45,1,1,0,1,1,2,0,5,5
1,35,12,1,0,1,1,2,0,2,3
0,35,2,1,0,1,1,4,1,5,4
1,25,4,1,0,1,1,11,0,3,5
0,35,7,1,0,1,1,14,0,2,4
1,25,12,0,1,0,1,6,0,2,4
1,18,4,1,0,1,1,6,0,2,2
0,25,0,1,0,1,1,24,0,2,5
0,35,0,1,0,1,1,27,0,3,4
1,25,0,1,0,1,1,9,0,2,4
1,50,0,1,0,1,1,4,1,5,4
1,1,10,1,0,1,1,4,0,3,3
1,35,16,0,1,0,0,14,1,3,5
1,25,14,0,1,0,1,2,1,3,4
0,25,3,0,1,1,1,6,1,2,3
0,35,1,1,0,1,1,2,0,3,5
1,45,6,1,0,1,1,5,0,3,4
0,25,4,0,1,0,1,8,0,2,2
1,18,20,1,0,1,1,7,0,1,5
0,56,14,1,1,1,1,15,0,3,2
0,18,0,1,0,1,1,7,0,1,4
1,35,12,1,0,1,1,13,1,3,4
1,18,14,1,0,1,1,11,0,2,4
0,18,0,0,1,1,1,5,1,1,4
1,25,12,0,1,1,1,10,1,3,3
1,50,11,1,0,1,1,10,0,1,4
1,35,14,1,0,1,1,6,0,1,3
1,35,12,1,0,1,1,13,0,1,4
1,50,16,1,0,1,1,2,0,3,4
0,35,1,1,0,1,1,10,0,2,4
0,45,12,1,0,1,1,25,0,6,4
1,18,4,0,1,0,1,11,0,3,1
0,56,7,1,0,1,1,7,0,5,3
1,50,12,1,0,1,1,5,0,1,4
0,35,14,0,0,0,0,2,1,2,3
1,35,12,1,0,1,1,5,0,3,4
1,35,15,1,0,1,1,9,0,2,4
1,25,12,1,0,1,1,19,0,3,3
1,50,1,1,0,1,1,3,0,5,4
1,25,4,1,0,1,1,2,0,2,2
0,25,7,0,1,0,1,2,1,3,4
1,18,4,1,0,1,1,10,0,1,5
1,25,12,1,0,1,1,7,0,1,4
1,35,14,0,1,0,1,4,1,3,4
1,25,2,1,1,1,1,4,0,3,3
0,35,0,1,0,1,1,4,1,5,5
1,25,4,0,1,1,1,11,1,0,4
1,25,2,1,0,1,1,14,0,2,1
1,25,4,1,0,1,1,19,0,2,4
1,25,12,1,0,1,1,10,1,3,4
0,35,9,0,1,0,1,16,1,1,5
1,25,0,0,1,1,1,3,0,2,3
1,18,4,1,0,1,1,12,0,3,2
1,25,2,1,0,1,1,17,0,3,3
